X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10085665.8198,5092061.1635,150033,20201202236,2038877,20201202236,44,F,IL,77,-77.0,1,77,1,1,88,77,3,1,2014,Jeep,CHEROKEE,LL,IL,1,1,33,77,77,77,33,35,1,28,9,5,3,5,2,8,1,,0,2020,700110,4601290,,,,,,,2024/08/09 13:53:33+00,,{87E5F33D-181D-4954-8D20-F7DF9C344375}
-10086692.8914,5088688.1453,150034,20201202237,2038878,20201202237,45,F,IA,1,-77.0,1,77,1,1,98,77,3,1,2013,FORD,EDGE SEL,LL,IA,1,1,98,77,77,77,98,30,1,28,1,5,5,70,2,8,1,,0,2020,699410,4598750,,,,,,,2024/08/09 13:53:33+00,,{7559C2D9-DDCF-42A9-A7AB-9EFB3108C4DD}
-10456615.1077,5166175.6322,150035,20201202238,2038879,20201202238,56,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2016,MITS,OUT,SW,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,422742,4654048,,,,,,,2024/08/09 13:53:33+00,,{F1A3D0F7-BCBF-47DA-9DC6-1E5017A1D3BF}
-10663200.6276,5107658.798,150036,20201202239,2038880,20201202239,59,M,IA,77,-77.0,1,77,1,1,99,77,13,2,2015,Peterbilt,NR,SEMI,IA,1,3,33,77,77,77,33,25,98,28,99,1,5,58,2,8,12,,0,2020,267711,4613904,,,,,,,2024/08/09 13:53:33+00,,{36D6CF5E-B457-4C01-9CC1-4F8B57E68C3F}
-10663200.6276,5107658.798,150037,20201202239,2038881,20201202239,33,M,IA,77,-77.0,1,77,1,1,99,77,1,1,2010,Nissan,ALTIMA,SEDAN,XX,1,5,33,10,77,77,33,25,98,28,6,9,5,58,2,8,12,,0,2020,267711,4613904,,,,,,,2024/08/09 13:53:33+00,,{B6D17E13-8FD7-47E0-AB3A-638E02CC2672}
-10419550.7086,5109028.0533,150038,20201202240,2038882,20201202240,70,M,MO,1,-77.0,1,77,1,1,5,77,13,2,2016,Volvo,TT,TRACTOR/TRAI,KS,1,10,33,77,77,77,33,45,2,28,12,4,3,20,2,8,13,,0,2020,450005,4611340,,,,,,,2024/08/09 13:53:33+00,,{FA921A7C-3155-42BD-8E54-743FD26C01DC}
-10419550.7086,5109028.0533,150039,20201202240,2038883,20201202240,57,F,IA,77,-77.0,1,77,1,1,88,77,4,1,2006,Chevrolet,UPLANDER EXT,VN,IA,3,11,33,77,77,77,33,45,2,28,6,5,3,20,2,8,13,,0,2020,450005,4611340,,,,,,,2024/08/09 13:53:33+00,,{1ACC049E-EB4F-4405-9F9E-D840B8E4B146}
-10419552.9765,5109162.2303,150040,20201202241,2038884,20201202241,54,M,IA,1,-77.0,1,77,1,1,98,77,13,1,2021,Freightliner,SEMI,SEMI,IN,1,1,33,77,77,77,33,45,2,28,98,2,5,70,2,8,12,,0,2020,450004,4611440,,,,,,,2024/08/09 13:53:33+00,,{C225A692-44BC-476A-B7BB-D9A50131AFB3}
-10419552.9765,5109162.2303,150041,20201202241,2038885,20201202241,26,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2014,FORD,F150,PK,IA,1,11,33,77,77,77,33,45,2,28,7,2,5,70,2,8,12,,0,2020,450004,4611440,,,,,,,2024/08/09 13:53:33+00,,{8A1B7A5A-B514-4AFA-8CEA-CF82DD94B607}
-10196175.6324,5164268.3451,150042,20201202242,2038886,20201202242,21,F,MO,77,-77.0,1,77,1,1,42,77,1,1,2012,Hyundai,ELANTRA,4D,MO,1,2,33,77,77,77,33,25,4,28,12,2,5,9,2,8,13,,0,2020,616419,4653170,,,,,,,2024/08/09 13:53:33+00,,{92F784F6-E4EA-4718-BBD0-B5D486B01E29}
-10196175.6324,5164268.3451,150043,20201202242,2038887,20201202242,26,M,IA,77,-77.0,1,77,1,1,98,77,2,1,2014,Chevrolet,SILVERADO K1,PK,IA,1,9,33,77,77,77,33,25,1,28,9,2,5,9,2,8,13,,0,2020,616419,4653170,,,,,,,2024/08/09 13:53:33+00,,{06E383B1-867A-468D-A143-A79D6785E7A1}
-10100048.2691,5082065.0392,150044,20201202243,2038888,20201202243,27,M,IA,77,-77.0,1,77,77,77,88,77,3,1,2007,Jeep,WRANGLER,UT,IL,1,77,31,77,77,77,31,777,77,28,77,77,5,1,77,8,77,,0,2020,689528,4593532,,,,,,,2024/08/09 13:53:33+00,,{AC3D7CED-7DCA-4828-AB08-2B9025B3D369}
-10576413.9797,5072108.6677,150045,20201202244,2038889,20201202244,200,NR,XX,77,-77.0,77,77,77,77,88,77,2,1,2006,NISS,TITAN,TRK,IA,0,12,35,77,77,77,35,35,1,28,1,2,5,42,5,8,6,,0,2020,332026,4585550,,,,,,,2024/08/09 13:53:33+00,,{C98E2B68-5FFF-4A16-9BAD-9CD1A981E1EC}
-10576413.9797,5072108.6677,150046,20201202244,2038890,20201202244,200,NR,XX,77,-77.0,77,77,99,99,99,77,99,99,7777,NR,NR,NR,XX,1,99,1,72,77,77,72,35,1,28,99,9,5,42,5,8,6,,0,2020,332026,4585550,,,,,,,2024/08/09 13:53:33+00,,{6D0D3928-D302-43F2-8971-609171508523}
-10134871.2243,5076524.6424,150047,20201202245,2038891,20201202245,47,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2017,DODG,CHARGER,4D,IA,1,11,33,77,77,77,33,25,4,28,11,3,5,48,2,8,14,,0,2020,663499,4588753,,,,,,,2024/08/09 13:53:33+00,,{63AD922E-5D1F-4E51-8BD7-D8BEBB8AD695}
-10134871.2243,5076524.6424,150048,20201202245,2038892,20201202245,63,F,IA,1,-77.0,1,77,1,1,16,77,3,1,2016,JEEP,RENEGADE,4D,IA,1,2,33,77,77,77,33,25,1,28,10,2,5,48,2,8,14,,0,2020,663499,4588753,,,,,,,2024/08/09 13:53:33+00,,{3686D737-5C7D-4E53-80FE-E2EA033BCA86}
-10376251.2275,5272748.6802,150049,20201202247,2038895,20201202247,76,F,IA,1,-77.0,1,77,2,1,44,77,1,1,2011,Buick,LACERNE,4D,IA,1,1,33,77,77,77,33,25,4,28,8,3,5,10,2,8,5,,0,2020,482693,4732161,,,,,,,2024/08/09 13:53:33+00,,{D7A400CB-DB6E-452C-A129-7EE031274913}
-10376251.2275,5272748.6802,150050,20201202247,2038896,20201202247,16,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2005,Chevrolet,SUBUR,K1500,IA,1,1,33,77,77,77,33,35,1,28,11,3,5,10,2,8,5,,0,2020,482693,4732161,,,,,,,2024/08/09 13:53:33+00,,{57012D96-19C6-4E59-A143-5249868F668C}
-10668752.6529,5051557.3379,150051,20201202248,2038897,20201202248,61,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2013,CHEV,SLV,PK,IA,1,1,33,77,77,77,33,35,1,28,11,4,4,7,2,8,13,,0,2020,262180,4572100,,,,,,,2024/08/09 13:53:33+00,,{6170524C-0795-45C2-BF27-CB14E834347C}
-10668752.6529,5051557.3379,150052,20201202248,2038898,20201202248,16,M,IA,77,-77.0,1,77,1,1,40,77,1,1,2001,Volkswagen,GOLF,CAR,XX,2,1,33,77,77,77,33,30,4,28,2,5,4,7,2,8,13,,0,2020,262180,4572100,,,,,,,2024/08/09 13:53:33+00,,{70131728-4545-418B-B0B5-0050AEAFD466}
-10669696.5705,5045839.2359,150053,20201202249,2038899,20201202249,27,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2018,HOND,CRV,UT,IA,1,2,33,77,77,77,33,5,1,28,8,4,5,7,2,8,13,,0,2020,261329,4567835,,,,,,,2024/08/09 13:53:33+00,,{B93D04D7-5970-4BAD-B14F-3CF15FF332E1}
-10669696.5705,5045839.2359,150054,20201202249,2038900,20201202249,61,M,IA,1,-77.0,1,77,1,7,40,77,1,1,2010,HYUN,SON,4D,IA,2,2,33,77,77,77,33,5,4,28,11,3,5,7,2,8,13,,0,2020,261329,4567835,,,,,,,2024/08/09 13:53:33+00,,{488966B2-82E6-42C0-8F04-E7CD18676818}
-10438576.6967,5101313.4654,150055,20201202250,2038901,20201202250,26,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2014,Chevrolet,IMPA,IM,NE,1,1,33,77,77,77,33,35,2,28,12,4,3,9,2,8,12,,0,2020,435722,4605703,,,,,,,2024/08/09 13:53:33+00,,{3BFFD6A6-DFEA-48D7-A11D-2E9AAF04A88A}
-10438576.6967,5101313.4654,150056,20201202250,2038902,20201202250,72,F,IA,77,-77.0,1,77,1,1,42,77,3,1,2009,SUBA,FOR,SW,IA,1,2,33,77,77,77,33,35,2,28,12,5,3,9,2,8,12,,0,2020,435722,4605703,,,,,,,2024/08/09 13:53:33+00,,{B44FB7BF-35BE-46B2-9D71-47F8C5CC52DE}
-10081108.6845,5091260.6355,150057,20201210162,2051909,20201210162,16,M,IA,77,-77.0,1,77,1,1,3,8,3,1,2004,Ford,Escape XLT,4W,IA,2,1,35,72,77,77,35,25,1,28,1,3,5,21,4,8,1,,0,2020,703542,4600788,,,,,,,2024/08/09 13:53:33+00,,{F63B295B-82B6-453D-8C00-7618F9EB1DAE}
-10081108.6845,5091260.6355,150058,20201210162,2051910,20201210162,200,NR,XX,77,-77.0,77,77,1,1,88,77,3,1,2012,Chevrolet,EQUINOX,NR,FL,0,12,35,77,77,77,35,777,1,28,7,3,5,21,4,8,1,,0,2020,703542,4600788,,,,,,,2024/08/09 13:53:33+00,,{815F2517-9BB1-4F3E-86A6-C1BD1BC04C0D}
-10288265.2276,5237052.9846,150059,20201210173,2051929,20201210173,31,F,IA,1,-77.0,1,77,1,1,88,77,1,1,2012,Mazda,MZ6,4D,IA,2,1,33,77,77,77,33,25,4,28,10,3,5,3,1,8,12,,0,2020,547565,4706102,,,,,,,2024/08/09 13:53:33+00,,{789A1504-77D6-4A00-8B22-7F7C3434DA60}
-10288265.2276,5237052.9846,150060,20201210173,2051930,20201210173,15,F,IA,1,-77.0,1,77,1,1,2,77,3,1,2013,JEEP,GCH,SW,IA,2,1,33,77,77,77,33,25,4,28,1,3,5,3,1,8,12,,0,2020,547565,4706102,,,,,,,2024/08/09 13:53:33+00,,{5BE5465B-4137-4FDD-812A-653B859EB5EC}
-10078425.457,5097502.4304,150061,20201210175,2051933,20201210175,67,M,IA,77,-77.0,1,77,1,1,7,77,3,1,2015,DODG,JNY,SW,IA,1,10,33,77,77,77,33,45,2,28,12,3,5,24,1,8,13,,0,2020,705420,4605504,,,,,,,2024/08/09 13:53:33+00,,{C12CADF0-D75A-4650-80BD-24137FF3F9F5}
-10078425.457,5097502.4304,150062,20201210175,2051934,20201210175,76,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2015,LINC,MKT,SW,IA,1,11,33,77,77,77,33,45,2,28,6,3,5,24,1,8,13,,0,2020,705420,4605504,,,,,,,2024/08/09 13:53:33+00,,{DE572E81-7856-447F-9ADF-37E41D69AAAD}
-10082393.5406,5097454.5207,150063,20201210176,2051935,20201210176,34,F,IA,77,-77.0,1,77,1,1,1,77,4,1,2007,Chrysler,CARAVAN,VAN,IL,2,1,33,77,77,77,33,45,2,28,12,3,5,2,2,8,97,,0,2020,702449,4605385,,,,,,,2024/08/09 13:53:33+00,,{E9CA2400-5BA6-4177-AA6B-458D3BFB2904}
-10082393.5406,5097454.5207,150064,20201210176,2051936,20201210176,80,F,IA,77,-77.0,1,77,1,1,88,77,4,1,2005,TOYT,SNA,VN,IA,2,1,33,77,77,77,33,35,2,28,3,4,5,2,2,8,97,,0,2020,702449,4605385,,,,,,,2024/08/09 13:53:33+00,,{F24D3907-0D46-4CA6-8CAC-64CB871A0BBE}
-10158069.937,5274654.8206,150065,20201210251,2052069,20201210251,22,M,IA,77,-77.0,1,77,77,77,88,77,2,1,2009,GMC,SRA,PK,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,643086,4735018,,,,,,,2024/08/09 13:53:33+00,,{F17C38F4-3C74-4408-B68F-25C5A6D39231}
-10411597.0088,5110033.1655,150066,20201210274,2052113,20201210274,17,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2007,CHRY,300,4D,IA,1,1,31,77,77,77,31,65,1,28,12,4,5,1,1,8,1,,0,2020,455959,4612051,,,,,,,2024/08/09 13:53:33+00,,{E2DF0B9C-92E9-4C2F-84FE-3C96A29197CA}
-10409209.0485,5110485.0992,150067,20201210275,2052114,20201210275,69,M,IA,1,-77.0,1,77,1,1,5,6,2,1,2012,Ford,F15,PK,IA,1,6,6,33,1,77,33,65,1,28,11,5,5,20,1,8,1,,0,2020,457747,4612376,,,,,,,2024/08/09 13:53:33+00,,{526966FE-9572-495C-AF43-2A8DE1E05793}
-10409209.0485,5110485.0992,150068,20201210275,2052115,20201210275,42,NR,MI,77,-77.0,1,77,1,1,88,77,13,2,2011,Peterbilt,CONV,SEMI,IL,1,1,33,21,3,77,33,65,1,28,4,4,5,20,1,8,1,,0,2020,457747,4612376,,,,,,,2024/08/09 13:53:33+00,,{0C23A084-8D93-4BF1-B5AD-03283C1B62F7}
-10416934.6655,5111271.1469,150069,20201210276,2052116,20201210276,27,M,IA,1,-77.0,1,77,1,99,9,77,1,1,2013,FORD,FOCUS SE,4DR,IA,1,6,33,77,77,77,33,65,1,28,10,2,5,22,1,8,1,,0,2020,451973,4612998,,,,,,,2024/08/09 13:53:33+00,,{78ECB6E5-CBB2-43FA-81FE-4A7F1362CAF5}
-10416934.6655,5111271.1469,150070,20201210276,2052117,20201210276,37,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2017,CHEV,SLV,PK,IA,2,1,33,77,77,77,33,65,1,28,2,2,5,22,1,8,1,,0,2020,451973,4612998,,,,,,,2024/08/09 13:53:33+00,,{5214571A-5C9F-424F-BEC4-28D163932535}
-10258652.9665,5256598.92,150071,20201210330,2052213,20201210330,28,M,IA,77,-77.0,1,77,77,77,88,77,2,1,1999,CHEV,TRK,K1500,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,569277,4720644,,,,,,,2024/08/09 13:53:33+00,,{FDD0B0E8-7852-498B-9738-443E44A98277}
